Account_id,Name,Timestamp,Credit/Debit,Amount
1202863,?BT,3/14/2012,C,$18
1202864,>L4,12/15/2013,D,$37
1202865,HN6,12/9/2014,D,$22
1202866,043,10/13/2013,C,$24
1202867,9.N,6/12/2014,D,$9
1202868,;C6,7/7/2012,C,$31
1202869,OOA,3/27/2012,C,$38
1202870,=CL,11/10/2014,D,$36
1202871,2MK,6/18/2014,C,$6
1202872,K47,3/25/2013,D,$50
1202873,PMC,1/7/2012,C,$50
1202874,TEO,12/19/2012,C,$47
1202875,@7T,10/25/2012,C,$9
1202876,D=N,7/3/2013,D,$35
1202877,T9.,6/6/2012,C,$17
1202878,U;Q,9/15/2012,C,$42
1202879,LWX,3/8/2014,D,$21
1202880,=KD,2/12/2012,C,$13
1202881,FK4,4/23/2012,D,$32
1202882,-21,12/4/2014,C,$18
1202883,JMI,3/7/2013,C,$1
1202884,72V,8/17/2012,C,$37
1202885,B.T,11/8/2012,D,$28
1202886,/:D,4/10/2014,D,$43
1202887,Q=X,8/27/2014,C,$37
1202888,16E,7/21/2013,D,$9
1202889,WI=,10/5/2012,C,$17
1202890,7:G,7/2/2012,C,$30
1202891,SVD,10/5/2014,D,$20
1202892,GZE,9/18/2013,C,$5
1202893,FFW,11/10/2012,D,$22
1202894,U6D,3/23/2014,C,$18
1202895,LLM,9/27/2013,C,$43
1202896,<55,8/16/2013,C,$41
1202897,FNY,12/9/2014,D,$9
1202898,1XL,1/3/2012,C,$19
1202899,<@Z,12/27/2013,C,$42
1202900,4Q6,8/18/2012,D,$2
1202901,KRD,9/19/2012,C,$32
1202902,4I5,3/1/2012,D,$39
1202903,14L,6/23/2012,C,$27
1202904,<JA,4/18/2013,C,$49
1202905,22?,3/6/2013,C,$37
1202906,5>J,7/26/2014,D,$34
1202907,Z;:,11/28/2013,D,$40
1202908,8RS,7/10/2012,C,$41
1202909,TN>,5/8/2012,D,$15
1202910,W5?,1/6/2013,C,$22
1202911,XPH,4/1/2012,C,$48
1202912,4I-,5/9/2014,D,$3
1202913,T.=,9/19/2012,C,$9
1202914,B13,12/10/2014,D,$33
1202915,IA:,7/4/2014,C,$40
1202916,Z8K,11/15/2013,C,$33
1202917,GLF,3/26/2012,C,$42
1202918,-Y/,7/11/2013,D,$11
1202919,4I2,8/12/2013,C,$16
1202920,/B2,3/2/2012,C,$1
1202921,-DA,5/18/2012,D,$3
1202922,0KN,5/1/2012,C,$22
1202923,;JA,1/5/2014,D,$6
1202924,SM<,11/20/2013,C,$12
1202925,@UT,11/14/2012,C,$11
1202926,YVC,1/4/2014,C,$35
1202927,=?8,11/3/2012,D,$34
1202928,96B,6/27/2012,D,$15
1202929,;LS,9/25/2013,C,$5
1202930,:?W,10/8/2012,D,$24
1202931,3BU,1/17/2012,C,$14
1202932,-5@,7/26/2014,C,$50
1202933,B?6,8/2/2013,D,$11
1202934,S@X,8/2/2014,C,$47
1202935,;@G,9/9/2014,D,$6
1202936,L5Y,8/15/2014,C,$25
1202937,<5;,4/20/2013,C,$40
1202938,AV4,1/20/2012,C,$6
1202939,CUQ,4/11/2012,D,$6
1202940,AKK,12/28/2012,C,$47
1202941,.Y2,4/5/2013,C,$41
1202942,N;?,5/26/2012,D,$21
1202943,7R2,7/23/2013,C,$23
1202944,H40,11/3/2013,D,$38
1202945,YMX,2/5/2012,C,$22
1202946,A;3,11/20/2012,C,$24
1202947,>:A,5/18/2014,C,$6
1202948,Z3?,10/26/2012,D,$1
1202949,CUW,10/27/2013,D,$29
1202950,IDB,2/17/2013,C,$2
1202951,Q2@,2/13/2014,D,$19
1202952,92Z,4/2/2012,C,$38
1202953,F2@,8/21/2012,C,$6
1202954,JD6,9/14/2014,D,$13
1202955,YSU,1/13/2014,C,$47
1202956,44U,5/17/2014,D,$23
1202957,CNZ,10/1/2013,C,$50
1202958,.IT,8/10/2014,C,$30
1202959,::-,6/13/2012,C,$23
1202960,>D6,2/5/2014,D,$45
1202961,G;8,12/28/2012,C,$38
1202962,N2L,9/8/2012,C,$48
1202963,Z0C,3/26/2014,D,$39
1202964,?2<,11/3/2014,C,$6
1202965,Q6P,5/3/2014,D,$15
1202966,J4K,6/27/2012,C,$24
1202967,-X5,11/8/2012,C,$45
1202968,>E:,7/7/2013,C,$7
1202969,@0M,2/18/2014,D,$32
1202970,.E:,7/2/2014,D,$6
1202971,6L7,8/1/2012,C,$8
1202972,FMP,2/22/2013,D,$31
1202973,/?Z,9/14/2013,C,$35
1202974,X/2,8/17/2014,C,$18
1202975,RK/,5/17/2014,D,$38
1202976,0I-,2/6/2013,C,$6
1202977,PKZ,11/20/2014,D,$14
1202978,/C.,10/24/2012,C,$45
1202979,K??,7/1/2014,C,$32
1202980,U4:,4/16/2014,C,$10
1202981,XPX,4/18/2013,D,$46
1202982,-/E,12/3/2013,C,$14
1202983,@ZI,7/7/2014,C,$47
1202984,ABS,5/8/2014,D,$38
1202985,O3V,10/24/2013,C,$13
1202986,?KZ,11/17/2013,D,$11
1202987,4?2,12/4/2012,C,$40
1202988,5V7,1/2/2012,C,$32
1202989,5=9,3/4/2012,C,$25
1202990,313,9/25/2013,D,$20
1202991,T2M,2/17/2014,D,$27
1202992,;.R,11/5/2012,C,$42
1202993,9GL,11/10/2014,D,$13
1202994,X<C,8/8/2012,C,$35
1202995,I86,1/16/2013,C,$1
1202996,SKV,2/23/2012,D,$39
1202997,=1Q,6/24/2014,C,$25
1202998,L@H,6/7/2014,D,$27
1202999,1?H,5/16/2013,C,$24
1203000,3ER,1/28/2012,C,$14
1203001,5UE,8/14/2014,C,$37
1203002,O?7,10/27/2012,D,$47
1203003,YG7,12/11/2014,C,$12
1203004,J>T,9/4/2014,C,$12
1203005,1K@,9/20/2012,D,$2
1203006,M=3,1/24/2014,C,$31
1203007,V4/,5/4/2013,D,$47
1203008,@QH,9/5/2012,C,$44
1203009,SKJ,10/2/2014,C,$8
1203010,YJH,8/27/2012,C,$38
1203011,T8I,3/23/2013,D,$17
1203012,TN2,2/3/2012,D,$27
1203013,=/Z,9/24/2014,C,$14
1203014,YLS,12/15/2013,D,$20
1203015,66U,9/24/2013,C,$24
1203016,I@@,2/13/2013,C,$44
1203017,Y=:,4/10/2014,D,$22
1203018,ENG,6/11/2014,C,$22
1203019,K@I,6/4/2013,D,$42
1203020,396,8/10/2012,C,$26
1203021,MCG,11/24/2013,C,$9
1203022,>WR,1/3/2012,C,$36
1203023,VCI,1/17/2012,D,$47
1203024,OXG,5/15/2013,C,$49
1203025,?A/,6/14/2014,C,$37
1203026,TK4,10/3/2012,D,$31
1203027,O4/,2/2/2012,C,$3
1203028,.9<,4/3/2014,D,$7
1203029,ZXX,5/19/2012,C,$11
1203030,=A7,12/3/2013,C,$26
1203031,U9V,1/27/2012,C,$36
1203032,M;O,6/4/2013,D,$25
1203033,TP;,1/19/2012,D,$21
1203034,FU9,9/21/2014,C,$46
1203035,=JS,12/23/2012,D,$9
1203036,CA3,5/22/2013,C,$18
1203037,TDR,12/19/2012,C,$13
1203038,U2H,9/5/2014,D,$10
1203039,9IR,4/10/2012,C,$37
1203040,0-/,6/16/2013,D,$37
1203041,ATT,11/22/2012,C,$12
1203042,P:6,11/16/2012,C,$7
1203043,HZ.,8/19/2014,C,$36
1203044,CFP,3/3/2012,D,$28
1203045,7/O,8/13/2013,C,$30
1203046,@.@,5/21/2012,C,$28
1203047,EUR,7/5/2012,D,$34
1203048,VH?,2/14/2014,C,$31
1203049,M46,10/14/2013,D,$38
1203050,XNX,8/20/2014,C,$23
1203051,DNH,6/10/2012,C,$36
1203052,0S;,3/24/2013,C,$31
1203053,>ZU,3/22/2013,D,$46
1203054,G9W,11/14/2013,D,$36
1203055,FGE,5/11/2014,C,$20
1203056,JVM,11/8/2014,D,$16
1203057,VXF,11/20/2012,C,$32
1203058,7@K,3/18/2014,C,$23
1203059,3?X,7/18/2014,D,$1
1203060,B4Q,8/2/2013,C,$14
1203061,0Z3,6/7/2013,D,$21
1203062,JS3,5/3/2013,C,$26
1203063,I?H,7/10/2012,C,$30
1203064,6>1,9/16/2014,C,$43
1203065,8TT,7/21/2014,D,$27
1203066,E3Z,2/19/2013,C,$31
1203067,OA<,1/5/2014,C,$33
1203068,NF<,4/28/2013,D,$50
1203069,H@.,7/17/2014,C,$46
1203070,XCP,2/25/2012,D,$42
1203071,NL/,1/22/2014,C,$15
1203072,Q7Q,10/1/2014,C,$6
1203073,J2K,7/4/2014,C,$9
1203074,H:Q,10/21/2012,D,$32
1203075,UX-,7/14/2013,D,$9
1203076,NAD,7/17/2012,C,$14
1203077,GW5,1/23/2012,D,$32
1203078,FQD,8/2/2013,C,$13
1203079,I.T,7/7/2014,C,$23
1203080,?W0,8/18/2012,D,$48
1203081,I>Z,2/17/2014,C,$18
1203082,:LE,5/27/2012,D,$7
1203083,9@L,7/13/2012,C,$31
1203084,SGG,3/8/2013,C,$28
1203085,?3A,8/2/2014,C,$21
1203086,D9/,10/4/2014,D,$40
1203087,PVD,8/14/2014,C,$20
1203088,PRT,8/11/2014,C,$43
1203089,Z?H,9/19/2013,D,$36
1203090,H-T,3/21/2013,C,$25
1203091,C9?,7/27/2013,D,$30
1203092,T4G,7/6/2013,C,$28
1203093,>:W,9/7/2012,C,$37
1203094,3E1,12/28/2014,C,$49
1203095,3JU,10/4/2012,D,$47
1203096,X17,9/22/2014,D,$28
1203097,YXH,9/17/2014,C,$13
1203098,X-;,8/25/2013,D,$42
1203099,:IG,11/10/2014,C,$1
1203100,9ZX,2/2/2014,C,$24
1203101,J?Z,7/25/2012,D,$21
1203102,=EY,7/10/2014,C,$5
1203103,A25,4/7/2013,D,$42
1203104,18>,11/17/2012,C,$41
1203105,C8>,11/9/2014,C,$34
1203106,3SC,12/18/2012,C,$7
1203107,M?.,5/26/2012,D,$48
1203108,9H=,7/12/2014,C,$10
1203109,K-U,6/16/2013,C,$46
1203110,NAV,3/24/2014,D,$45
1203111,;D2,6/12/2014,C,$5
1203112,;.?,12/24/2014,D,$35
1203113,NWR,6/1/2013,C,$45
1203114,61G,6/28/2012,C,$12
1203115,25N,3/17/2012,C,$43
1203116,/>-,1/25/2013,D,$37
1203117,UW2,11/21/2014,D,$46
1203118,NIO,4/1/2012,C,$17
1203119,SH3,7/21/2014,D,$6
1203120,O6>,4/15/2012,C,$31
1203121,2T/,3/4/2012,C,$37
1203122,1H1,5/28/2013,D,$2
1203123,?SO,3/7/2012,C,$7
1203124,H>-,3/23/2014,D,$8
1203125,U98,6/8/2012,C,$7
1203126,?2Z,7/13/2014,C,$50
1203127,F7>,3/19/2014,C,$28
1203128,2BT,10/8/2014,D,$14
1203129,4F8,2/5/2012,C,$34
1203130,0N6,12/14/2014,C,$3
1203131,L.0,2/14/2012,D,$49
1203132,G6>,1/10/2012,C,$33
1203133,NQK,6/21/2012,D,$29
1203134,PG-,6/23/2012,C,$14
1203135,HXZ,2/26/2013,C,$34
1203136,7Y0,11/12/2012,C,$12
1203137,E<S,2/15/2013,D,$6
1203138,7T7,3/26/2012,D,$26
1203139,-3:,12/2/2014,C,$42
1203140,C9D,4/28/2012,D,$3
1203141,-O4,10/19/2014,C,$20
1203142,5U:,4/22/2013,C,$40
1203143,AT1,4/8/2013,D,$29
1203144,;Y5,1/24/2012,C,$33
1203145,ZA-,9/9/2013,D,$23
1203146,=LN,6/27/2013,C,$28
1203147,3FA,8/3/2013,C,$43
1203148,0KK,11/23/2014,C,$50
1203149,BED,8/17/2014,D,$15
1203150,IEX,10/25/2014,C,$13
1203151,103,3/12/2013,C,$36
1203152,LKI,11/22/2013,D,$26
1203153,=Z/,4/8/2014,C,$47
1203154,3?S,6/15/2012,D,$40
1203155,1QF,5/5/2014,C,$48
1203156,>AZ,10/18/2012,C,$5
1203157,/ZD,7/9/2013,C,$47
1203158,OY<,5/15/2012,D,$16
1203159,:87,3/8/2012,D,$21
1203160,AE7,6/23/2012,C,$44
1203161,HKT,8/8/2012,D,$19
1203162,>AA,6/2/2014,C,$26
1203163,GBE,11/23/2013,C,$10
1203164,Z/G,9/15/2014,D,$44
1203165,6ZX,6/28/2014,C,$39
1203166,;>J,12/20/2013,D,$36
1203167,N<D,8/2/2012,C,$43
1203168,V>1,12/24/2014,C,$18
1203169,7BM,5/3/2012,C,$49
1203170,A/V,4/9/2014,D,$20
1203171,WJT,2/18/2012,C,$7
1203172,8N4,11/26/2014,C,$12
1203173,HF0,1/21/2012,D,$27
1203174,?QI,6/13/2012,C,$49
1203175,6<3,6/12/2012,D,$50
1203176,7B6,3/12/2013,C,$21
1203177,64T,4/14/2012,C,$6
1203178,KI7,5/18/2014,C,$30
1203179,K1N,8/11/2012,D,$17
1203180,?2K,8/15/2014,D,$2
1203181,4ED,4/15/2012,C,$10
1203182,J/L,5/9/2013,D,$40
1203183,2WA,5/18/2014,C,$33
1203184,B1<,10/15/2013,C,$20
1203185,HLM,4/21/2013,D,$32
1203186,><0,3/4/2012,C,$35
1203187,?R=,5/10/2014,D,$48
1203188,2L=,8/4/2012,C,$32
1203189,FF9,7/15/2012,C,$41
1203190,X9P,10/3/2013,C,$19
1203191,80I,12/12/2014,D,$37
1203192,4J:,10/7/2013,C,$34
1203193,JY@,10/13/2013,C,$42
1203194,K44,4/10/2013,D,$30
1203195,4/N,3/12/2014,C,$27
1203196,ZGB,1/8/2014,D,$20
1203197,?KZ,11/4/2013,C,$32
1203198,M?2,11/12/2012,C,$4
1203199,NXU,9/13/2014,C,$6
1203200,UDC,12/9/2014,D,$6
1203201,H9L,4/15/2012,D,$44
1203202,9L-,10/28/2013,C,$10
1203203,J@:,6/27/2013,D,$40
1203204,P>4,1/24/2013,C,$48
1203205,98H,12/19/2012,C,$14
1203206,SGE,11/4/2014,D,$25
1203207,-M<,2/12/2012,C,$40
1203208,K;8,6/24/2012,D,$23
1203209,M@V,11/26/2012,C,$50
1203210,26J,9/24/2014,C,$39
1203211,X<W,7/2/2013,C,$27
1203212,=YV,10/12/2014,D,$22
1203213,<>4,11/4/2013,C,$37
1203214,2/K,9/10/2013,C,$20
1203215,4G-,9/7/2014,D,$29
1203216,GO-,10/2/2013,C,$50
1203217,YBB,1/6/2012,D,$46
1203218,;YA,8/1/2012,C,$47
1203219,JOX,2/8/2012,C,$41
1203220,BH9,11/15/2013,C,$22
1203221,17H,11/18/2014,D,$16
1203222,X68,4/24/2014,D,$25
1203223,412,10/25/2014,C,$22
1203224,B.4,4/26/2012,D,$24
1203225,VN0,1/28/2013,C,$47
1203226,F3G,12/4/2014,C,$13
1203227,BUT,5/22/2012,D,$9
1203228,MG8,4/22/2013,C,$42
1203229,F;?,10/12/2012,D,$48
1203230,=R>,10/20/2014,C,$1
1203231,S0Z,10/1/2012,C,$9
1203232,U<O,6/21/2012,C,$38
1203233,I:6,7/9/2012,D,$23
1203234,S4K,2/21/2014,C,$42
1203235,.B-,10/21/2014,C,$34
1203236,O?0,2/25/2014,D,$35
1203237,R-D,7/20/2013,C,$19
1203238,UZ4,11/24/2013,D,$48
1203239,.D;,2/28/2012,C,$28
1203240,KQV,8/12/2013,C,$50
1203241,D0V,7/9/2014,C,$20
1203242,1ZF,5/14/2013,D,$23
1203243,UHR,5/10/2013,D,$2
1203244,GED,7/27/2012,C,$34
1203245,.L6,8/23/2012,D,$13
1203246,O2T,11/5/2014,C,$3
1203247,QE.,12/2/2012,C,$17
1203248,0K=,3/17/2013,D,$43
1203249,5-H,4/9/2013,C,$6
1203250,<OR,11/20/2013,D,$47
1203251,??-,7/19/2013,C,$12
1203252,5K3,1/6/2013,C,$33
1203253,W<2,11/3/2012,C,$41
1203254,PHT,5/15/2012,D,$22
1203255,6W8,6/26/2012,C,$38
1203256,/BH,1/7/2014,C,$13
1203257,IT9,2/15/2013,D,$20
1203258,IH6,6/6/2014,C,$12
1203259,.<@,6/8/2014,D,$50
1203260,:X0,9/23/2012,C,$50
1203261,Z/-,8/14/2012,C,$43
1203262,O<I,2/7/2014,C,$25
1203263,A-P,2/19/2012,D,$26
1203264,N52,3/16/2014,D,$50
1203265,HO3,4/28/2014,C,$9
1203266,OPX,5/7/2014,D,$3
1203267,Z/.,3/22/2013,C,$7
1203268,;52,3/2/2014,C,$45
1203269,WD@,1/10/2012,D,$46
1203270,H?;,12/10/2014,C,$16
1203271,O5B,2/15/2014,D,$31
1203272,GR:,1/26/2012,C,$11
1203273,V=8,3/12/2014,C,$9
1203274,PH9,11/6/2012,C,$16
1203275,/PR,12/2/2014,D,$44
1203276,9QX,6/23/2013,C,$36
1203277,TYU,12/3/2014,C,$12
1203278,PU2,12/24/2014,D,$31
1203279,JG@,6/3/2013,C,$23
1203280,VQT,9/16/2014,D,$9
1203281,PT2,5/18/2012,C,$28
1203282,9.5,10/23/2012,C,$10
1203283,.U=,7/26/2013,C,$11
1203284,HCS,10/8/2013,D,$38
1203285,X88,9/26/2013,D,$1
1203286,1L6,12/3/2012,C,$27
1203287,74F,6/11/2013,D,$42
1203288,XEK,8/12/2012,C,$9
1203289,Q92,7/17/2013,C,$41
1203290,VLP,11/7/2014,D,$3
1203291,K;E,9/12/2013,C,$26
1203292,DLI,8/25/2012,D,$29
1203293,D.I,12/27/2013,C,$4
1203294,AIB,9/9/2014,C,$12
1203295,6W9,7/18/2014,C,$34
1203296,ATL,10/21/2013,D,$19
1203297,4;D,4/25/2012,C,$25
1203298,NN1,7/27/2012,C,$33
1203299,BM4,11/6/2013,D,$50
1203300,?WS,5/23/2013,C,$19
1203301,PG4,8/18/2014,D,$36
1203302,/?2,8/25/2012,C,$23
1203303,SUK,1/14/2012,C,$44
1203304,C7I,8/5/2014,C,$13
1203305,L1L,1/17/2013,D,$29
1203306,06A,11/24/2012,D,$3
1203307,=PF,7/12/2013,C,$15
1203308,==R,7/1/2012,D,$28
1203309,AW4,4/18/2013,C,$20
1203310,=D=,10/12/2014,C,$21
1203311,WXY,3/11/2012,D,$40
1203312,=J4,12/24/2012,C,$49
1203313,AA4,10/19/2012,D,$11
1203314,EI-,12/22/2012,C,$6
1203315,Y.4,6/11/2012,C,$27
1203316,><E,9/1/2013,C,$28
1203317,XKR,1/21/2012,D,$44
1203318,DGQ,9/7/2014,C,$22
1203319,Y87,12/3/2014,C,$43
1203320,ETH,1/18/2012,D,$17
1203321,4PZ,6/19/2014,C,$31
1203322,WUJ,2/22/2012,D,$15
1203323,UBO,5/14/2012,C,$20
1203324,G4N,7/11/2012,C,$26
1203325,:ZF,10/4/2013,C,$12
1203326,OS3,9/26/2014,D,$9
1203327,57F,4/8/2013,D,$27
1203328,GHH,4/17/2013,C,$4
1203329,.@1,10/23/2012,D,$17
1203330,?11,6/2/2012,C,$29
1203331,3B5,7/10/2012,C,$50
1203332,YLK,8/1/2014,D,$34
1203333,VFQ,10/16/2014,C,$32
1203334,=G@,1/4/2012,D,$12
1203335,MVF,7/3/2013,C,$4
1203336,IUX,10/4/2012,C,$40
1203337,VTP,9/22/2013,C,$30
1203338,XAG,12/28/2012,D,$42
1203339,QB0,9/24/2012,C,$28
1203340,/1R,1/10/2013,C,$9
1203341,:7X,5/5/2013,D,$16
1203342,FQN,8/15/2014,C,$29
1203343,.UU,4/21/2013,D,$35
1203344,W8=,5/7/2012,C,$16
1203345,TUG,1/13/2014,C,$5
1203346,TZG,1/11/2013,C,$35
1203347,TO.,1/16/2013,D,$30
1203348,=L5,2/12/2014,D,$21
1203349,8V1,2/13/2012,C,$35
1203350,O4D,8/10/2014,D,$19
1203351,AUC,9/21/2014,C,$6
1203352,9K5,10/15/2013,C,$39
1203353,=M>,5/19/2013,D,$47
1203354,A@E,12/16/2014,C,$6
1203355,XMV,12/14/2013,D,$34
1203356,=K8,12/15/2014,C,$47
1203357,QSA,4/10/2013,C,$30
1203358,>6H,4/3/2014,C,$10
1203359,;5<,6/23/2014,D,$9
1203360,L?Q,2/10/2014,C,$19
1203361,4NB,4/3/2014,C,$27
1203362,5LU,4/16/2014,D,$4
1203363,G:Z,3/28/2014,C,$38
1203364,DI0,12/2/2013,D,$49
1203365,B:C,11/22/2013,C,$16
1203366,JW-,8/14/2013,C,$3
1203367,2SZ,10/28/2012,C,$26
1203368,YD/,3/7/2014,D,$25
1203369,7NG,3/21/2013,D,$45
1203370,3Z>,7/12/2012,C,$25
1203371,T3A,11/7/2014,D,$32
1203372,>EZ,2/17/2014,C,$44
1203373,NT5,9/8/2014,C,$30
1203374,R=K,10/18/2014,D,$45
1203375,?G:,12/5/2014,C,$47
1203376,9CX,4/11/2013,D,$12
1203377,918,1/9/2012,C,$3
1203378,I=1,8/28/2013,C,$1
1203379,6MQ,4/17/2014,C,$37
1203380,=DK,1/27/2013,D,$29
1203381,0G?,4/12/2013,C,$14
1203382,SD.,11/21/2013,C,$41
1203383,NWT,11/2/2014,D,$22
1203384,W4;,3/23/2012,C,$36
1203385,?U7,9/4/2012,D,$45
1203386,LC=,9/9/2012,C,$44
1203387,?I9,5/14/2013,C,$34
1203388,QBW,5/26/2012,C,$44
1203389,<.-,2/1/2012,D,$50
1203390,43X,12/17/2014,D,$18
1203391,06M,9/10/2012,C,$5
1203392,OTB,2/15/2014,D,$15
1203393,HPX,9/21/2013,C,$14
1203394,0:5,5/25/2012,C,$26
1203395,>?Q,3/15/2012,D,$25
1203396,EW-,2/5/2013,C,$22
1203397,5N.,6/28/2014,D,$29
1203398,ABV,12/2/2013,C,$41
1203399,:EV,7/19/2012,C,$21
1203400,S@R,8/26/2012,C,$31
1203401,<U1,1/5/2013,D,$1
1203402,44:,7/23/2013,C,$13
1203403,OYF,11/3/2012,C,$25
1203404,C/@,7/8/2012,D,$12
1203405,/0P,7/4/2013,C,$43
1203406,O2J,5/10/2013,D,$44
1203407,-W.,3/2/2014,C,$47
1203408,<.0,4/8/2013,C,$30
1203409,2K;,6/27/2013,C,$4
1203410,A>M,1/4/2013,D,$4
1203411,/DW,5/17/2014,D,$34
1203412,9M-,8/2/2012,C,$30
1203413,A6B,1/27/2012,D,$45
1203414,LOL,12/22/2012,C,$5
1203415,DD4,5/12/2013,C,$48
1203416,2S.,12/2/2013,D,$15
1203417,B:/,9/1/2012,C,$39
1203418,2ON,2/28/2012,D,$29
1203419,8-;,12/23/2012,C,$26
1203420,KO/,11/8/2014,C,$27
1203421,:X<,7/13/2014,C,$34
1203422,@4M,4/5/2013,D,$11
1203423,F04,9/17/2013,C,$18
1203424,6JL,2/28/2014,C,$17
1203425,JZ8,4/10/2012,D,$39
1203426,FB4,7/14/2012,C,$25
1203427,1U0,10/1/2012,D,$38
1203428,?WB,3/6/2013,C,$39
1203429,JMT,1/8/2012,C,$42
1203430,.0>,1/19/2013,C,$37
1203431,E:<,1/21/2012,D,$21
1203432,;BW,3/3/2012,D,$39
1203433,2-C,12/26/2012,C,$30
1203434,D.;,4/6/2012,D,$40
1203435,LKJ,9/20/2014,C,$11
1203436,3LA,1/2/2012,C,$10
1203437,U-U,7/19/2014,D,$29
1203438,3Y9,10/16/2014,C,$41
1203439,ZQB,6/25/2012,D,$3
1203440,LFG,7/14/2012,C,$34
1203441,XC4,11/6/2012,C,$25
1203442,36A,8/25/2014,C,$49
1203443,C-T,11/11/2014,D,$23
1203444,52M,8/1/2012,C,$50
1203445,01C,5/4/2012,C,$20
1203446,6AT,4/18/2014,D,$42
1203447,UKY,5/26/2014,C,$4
1203448,4>.,10/13/2012,D,$7
1203449,BU1,6/24/2012,C,$12
1203450,A1Y,10/25/2014,C,$2
1203451,0V.,3/2/2014,C,$49
1203452,4LY,9/9/2014,D,$43
1203453,5J0,1/19/2014,D,$1
1203454,@=G,8/20/2012,C,$43
1203455,U>2,5/4/2014,D,$17
1203456,I/U,1/4/2013,C,$29
1203457,=;N,6/5/2012,C,$6
1203458,.?Z,2/9/2014,D,$31
1203459,SJ:,9/15/2014,C,$13
1203460,Q<2,6/21/2013,D,$49
1203461,9K:,4/8/2014,C,$48
1203462,CFF,7/23/2014,C,$37
1203463,H<A,11/9/2014,C,$5
1203464,VV.,12/28/2014,D,$8
1203465,JZV,10/12/2013,C,$47
1203466,JY3,11/11/2014,C,$9
1203467,MFZ,5/18/2012,D,$12
1203468,Z.8,11/14/2013,C,$14
1203469,E5V,6/8/2013,D,$3
1203470,U-0,3/2/2014,C,$23
1203471,K>>,9/24/2013,C,$39
1203472,=D8,9/18/2013,C,$21
1203473,1>E,6/28/2014,D,$50
1203474,501,4/8/2014,D,$26
1203475,OE8,6/12/2013,C,$46
1203476,GKO,2/4/2013,D,$37
1203477,AFF,5/3/2013,C,$35
1203478,DQ9,8/4/2014,C,$19
1203479,--T,3/28/2014,D,$44
1203480,O13,8/7/2014,C,$38
1203481,28H,6/21/2014,D,$47
1203482,>>T,3/26/2012,C,$8
1203483,IY8,6/28/2013,C,$32
1203484,N9E,5/1/2013,C,$27
1203485,<T/,1/19/2013,D,$41
1203486,5;Z,3/26/2014,C,$2
1203487,S2M,6/21/2013,C,$9
1203488,WY?,7/7/2014,D,$9
1203489,5F:,8/12/2013,C,$22
1203490,TQ.,10/21/2012,D,$7
1203491,@VU,5/12/2014,C,$31
1203492,Z.<,9/6/2012,C,$35
1203493,7?=,3/28/2014,C,$36
1203494,9/A,10/21/2013,D,$49
1203495,BQ-,9/20/2014,D,$12
1203496,8W-,1/19/2013,C,$16
1203497,L90,4/7/2012,D,$25
1203498,92>,6/20/2014,C,$24
1203499,EHO,9/9/2014,C,$48
1203500,DBV,7/22/2014,D,$20
1203501,VJI,11/20/2012,C,$14
1203502,QN8,5/24/2013,D,$19
1203503,OB5,6/3/2012,C,$9
1203504,AQV,4/5/2014,C,$20
1203505,VDR,6/22/2012,C,$38
1203506,=WV,5/24/2013,D,$32
1203507,PCF,3/23/2013,C,$2
1203508,5IF,6/27/2014,C,$45
1203509,LO2,2/28/2012,D,$18
1203510,>VN,10/23/2012,C,$20
1203511,5JP,5/10/2013,D,$46
1203512,B@E,6/18/2012,C,$30
1203513,G7=,9/18/2013,C,$20
1203514,4V5,7/23/2012,C,$41
1203515,86T,7/7/2012,D,$10
1203516,4VP,5/17/2013,D,$19
1203517,YU=,12/11/2012,C,$20
1203518,477,12/26/2012,D,$31
1203519,=?H,12/11/2014,C,$8
1203520,DLB,8/21/2014,C,$42
1203521,-9S,4/24/2012,D,$11
1203522,=18,5/11/2012,C,$49
1203523,O:7,10/24/2012,D,$6
1203524,Q0F,8/1/2013,C,$7
1203525,FVT,9/23/2012,C,$29
1203526,5;Y,1/20/2014,C,$37
1203527,H8G,3/19/2012,D,$44
1203528,M5I,12/28/2014,C,$48
1203529,D>>,3/2/2014,C,$31
1203530,TY>,8/22/2012,D,$47
1203531,5<:,5/6/2014,C,$33
1203532,KJB,2/9/2012,D,$15
1203533,4>D,12/6/2014,C,$32
1203534,VTZ,7/1/2014,C,$24
1203535,4WD,8/22/2012,C,$26
1203536,=11,9/27/2014,D,$39
1203537,8QR,1/14/2013,D,$33
1203538,ETP,6/20/2014,C,$13
1203539,8X1,7/9/2013,D,$18
1203540,YTF,8/20/2013,C,$7
1203541,H.-,9/17/2012,C,$32
1203542,/Q/,7/10/2012,D,$41
1203543,7JN,7/18/2013,C,$13
1203544,?ZN,1/16/2012,D,$5
1203545,WW:,10/12/2013,C,$37
1203546,AHQ,11/21/2013,C,$2
1203547,X1T,3/25/2014,C,$32
1203548,LRF,11/17/2014,D,$9
1203549,<1U,6/15/2012,C,$39
1203550,M7Y,5/26/2014,C,$36
1203551,W5D,2/1/2012,D,$10
1203552,5EI,4/9/2014,C,$3
1203553,QUA,1/7/2014,D,$44
1203554,TO;,11/4/2013,C,$8
1203555,<8=,2/1/2013,C,$9
1203556,C83,8/16/2013,C,$42
1203557,9VC,2/21/2012,D,$31
1203558,ZRN,3/11/2014,D,$9
1203559,0HG,5/12/2012,C,$30
1203560,MAV,11/4/2013,D,$48
